COUNTY,PARKING,FEE,LATITUDE,LONGITUDE,NAME,LOCATION,DESCRIPTION
Orange,No,No,33.42358,-117.621717,Linda Lane Blufftop View Area,"Blufftop S. of Linda Lane City Park, San Clemente","From park walk up stairs, turn right at Arenoso Ln., go through gate to blufftop view area"
Orange,Yes,No,33.422553,-117.620987,San Clemente City Beach - Corto Lane,End of Corto Ln.,"Long steep stairway to beach, on-street parking"
Orange,Yes,No,33.419557,-117.620202,San Clemente Municipal Pier,"W. end of Avenida del Mar, San Clemente","Pier fishing, food concessions, fee for parking"
Orange,Yes,Yes,33.416551,-117.61696,San Clemente City Beach - Avenida Esplanade,Foot of Avenida Esplanade,"Pedestrian railroad overpass to beach, metered parking"
Orange,Yes,No,33.411221999999995,-117.6102,San Clemente Beach Trail Access - Calle Los Alamos,2006 1/2 Calle Los Alamos,"Stairway to San Clemente Beach Trail, on-street parking"
Orange,Yes,No,33.408706,-117.608946,San Clemente City Beach - Plaza a la Playa,N. end of Plaza a la Playa,"Pedestrian railroad underpass to beach, on-street parking"
Orange,Yes,Yes,33.405504,-117.606237,Calafia Beach Park,"Foot of Avenida Calafia, San Clemente",Beach access via controlled pedestrian crossing over railroad tracks
Orange,Yes,Yes,33.402724,-117.60268899999998,San Clemente State Beach,"Off Avenida Calafia, San Clemente",Day-use and camping
San Diego,Yes,Yes,33.406524,-117.58599,San Mateo Campground,"Off Cristianitos Rd. 1 mi. inland of Hwy. I-5, San Onofre","RV and tent camping, part of San Onofre State Beach"
San Diego,Yes,No,33.387082,-117.59593999999998,Trestles Beach,"Near mouth of San Mateo Creek, San Onofre State Beach","Surf spot, hike from parking area at Cristianitos Rd. and El Camino Real, San Clemente"
San Diego,Yes,Yes,33.374222,-117.567193,San Onofre Surf Beach,"Off Basilone Rd., part of San Onofre State Beach","Exit freeway at Basilone Rd., head south on Old Pacific Hwy."
San Diego,Yes,Yes,33.343835,-117.518998,Bluffs Beach,"Seaward of Hwy. I-5, on Old Pacific Hwy., 2.5 mi. S. of Basilone Rd. off-ramp","Part of San Onofre State Beach, from Basilone Rd. off-ramp drive S. past San Onofre Nuclear Generating Station"
San Diego,No,No,33.354427,-117.529628,Bicycle Route (San Onofre),Seaward of Hwy. I-5,Paved route along Old Pacific Hwy. through San Onofre State Beach
San Diego,Yes,No,33.313925,-117.482386,Las Flores Viewpoint,"W. of Hwy. I-5, 5 mi. S. of San Onofre","Views, access from southbound Hwy. I-5"
San Diego,Yes,No,33.272785,-117.44366,Aliso Creek Roadside Rest,"W. of I-5, 6 mi. N. of Oceanside","Views, access from southbound Hwy. I-5"
San Diego,Yes,Yes,33.207833,-117.395222,Oceanside Harbor,"Along Harbor Dr., Oceanside","Small-craft harbor, no-fee launch ramp, restaurants, hotels, excursions"
San Diego,Yes,Yes,33.205538,-117.394544,Harbor Beach (Oceanside),"N. end of N. Pacific St., Oceanside","Surfing, RV camping in self-contained vehicles"
San Diego,No,No,33.203576,-117.387199,San Luis Rey River Trail,"S. bank of the San Luis Rey River, Oceanside",Paved trail on south bank starts at N. Pacific St.
San Diego,No,No,33.196821,-117.386494,Oceanside City Beach (Surfrider Way),"Foot of Surfrider Way, Oceanside",Beach access with passenger drop-off point
San Diego,Yes,No,33.195272,-117.385178,Oceanside City Beach,"Along the Strand and S. Pacific St., between San Luis Rey River and Buccaneer Beach","Long and wide beach, fee parking lots or metered spaces"
San Diego,No,No,33.192713,-117.382404,Linear Park and Tyson St. Park,"Ends of 1st St. and Tyson St., Oceanside","Landscaped parks, beach access via ramps or stairs"
San Diego,Yes,No,33.194107,-117.384698,Oceanside Pier,"W. end of Pier View Way, Oceanside","Long wooden pier, fishing, restaurant"
San Diego,Yes,Yes,33.19619,-117.381446,California Surf Museum,"312 Pier View Way, Oceanside","Exhibits, vintage surfboards"
San Diego,Yes,Yes,33.186021000000004,-117.377323,Oceanside City Beach (Wisconsin Avenue),"Foot of Wisconsin Ave., Oceanside","Narrow beach, fee parking lot"
San Diego,Yes,No,33.17742,-117.36796499999998,Buccaneer Park,"1500 block of S. Pacific St., Oceanside","Basketball court, play equipment, lagoon"
San Diego,No,No,33.172914,-117.365967,South Oceanside Beach,"W. of Pacific St., between Buccaneer Park and Eaton St., Oceanside","Access to narrow beach next to 1639 and 1919 S. Pacific St., and at Cassidy St., on-street parking"
San Diego,Yes,No,33.169317,-117.356526,Buena Vista Audubon Nature Center,"2202 S. Coast Hwy., Oceanside","Interpretive displays, summer camps for kids, short trail"
San Diego,Yes,No,33.169998,-117.35125,Buena Vista Lagoon Ecological Reserve,"E. and W. of Hwy. I-5, 2.5 mi. S. of downtown Oceanside","Wildlife habitat, no public access"
San Diego,Yes,No,33.165368,-117.353289,Maxton Brown Park,"Laguna Dr. at State St., Carlsbad",Views
San Diego,Yes,No,33.161558,-117.356031,Carlsbad City Beach - Cypress Avenue,"Ocean St., opposite Cypress Ave.","Stairway to beach between residential buildings, on-street parking"
San Diego,Yes,No,33.159968,-117.354744,Carlsbad City Beach - Beech Avenue),"Ocean St., opposite Beech Ave.","Stairway to beach between residential buildings, on-street parking"
San Diego,Yes,No,33.159167,-117.354105,Carlsbad City Beach - Christiansen Way,"Ocean St., opposite Christiansen Way","Stairway to beach between residential buildings, on-street parking"
San Diego,Yes,No,33.158505,-117.35348700000002,Carlsbad City Beach - Grand Avenue,"Ocean St., opposite Grand Ave.","Stairway to beach between residential buildings, on-street parking"
San Diego,Yes,No,33.158471,-117.354261,Carlsbad City Beach,"W. of Ocean St., between Pacific Ave. and Carlsbad Village Dr., Carlsbad","Stairs at Cypress Ave., Beech Ave., Christiansen Way, Grand Ave., and Carlsbad Village Dr., on-street parking"
San Diego,Yes,No,33.15736,-117.352602,Carlsbad City Beach - Carlsbad Village Drive,"Ocean St., opposite Carlsbad Village Dr. and one-half block S.","Two stairways to beach, on-street parking"
San Diego,Yes,No,33.147743,-117.346371,Carlsbad State Beach,"W. of Carlsbad Blvd., from Pine Ave. S. past Agua Hedionda Lagoon opening",Ramps and stairs to beach
San Diego,Yes,No,33.141690999999994,-117.326612,Agua Hedionda Lagoon,"E. and W. of Hwy. I-5, 1.4 mi. S. of Carlsbad Civic Center, Carlsbad","Water-skiing, kayaking, birding"
San Diego,Yes,No,33.146109,-117.342109,Agua Hedionda Lagoon (Garfield Street),N. shoreline of Agua Hedionda Lagoon - West Basin,"Path along lagoon from Carlsbad Blvd. to railroad tracks, pedestrian access from Garfield St., on-street parking "
San Diego,Yes,No,33.147075,-117.33701299999998,San Pacifico Overlook and Trail,"S. end of Harbor Dr., Carlsbad","S. end of Harbor Drive, views of Agua Hedionda Lagoon, paths to E. and W., on-street parking "
San Diego,Yes,No,33.148009,-117.330377,Agua Hedionda Lagoon (Hoover Street),"S. end of Hoover St., Carlsbad","Informal path to lagoon, on-street parking"
San Diego,Yes,No,33.144245,-117.324052,Agua Hedionda Lagoon (Cove Drive),"End of Cove Dr., Carlsbad","Path to sandy shoreline, short paths to E. and W., on-street parking"
San Diego,Yes,No,33.145521,-117.321107,Agua Hedionda Lagoon (Overlook and Trail),"Sunnyhill Dr. and Horizon Dr., Carlsbad","Overlook at Sunnyhill and Horizon Dr., path leads E. and W., views of lagoon, on-street parking"
San Diego,Yes,No,33.143904,-117.319171,Agua Hedionda Lagoon (Marina Drive),"End of Marina Dr,. Carlsbad","Path to lagoon, sandy shoreline path to E., on-street parking"
San Diego,Yes,No,33.142614,-117.321133,Agua Hedionda Lagoon (Bayshore Drive),"End of Bayshore Dr., Carlsbad","Path to lagoon, sandy shoreline paths to E. and W., on-street parking"
San Diego,Yes,No,33.143888000000004,-117.319214,Agua Hedionda Lagoon (Neblina Drive),"S. of Park Dr., opposite Neblina Dr., Carlsbad","Path to lagoon, sandy shoreline path to W., on-street parking"
San Diego,Yes,No,33.139678,-117.307382,Agua Hedionda Discovery Center,"1580 Cannon Rd., Carlsbad","Natural and cultural history exhibits, native plant garden"
San Diego,Yes,No,33.146387,-117.310652,Agua Hedionda Lagoon Ecological Reserve,"S. end of Kelly Dr. at Park Dr., Carlsbad","Path leads into ecological reserve, on-street parking"
San Diego,Yes,No,33.128751,-117.333344,Stairway to Beach - Cerezo Dr.,"W. side Carlsbad Blvd. at Cerezo Dr., Carlsbad","Stairway to beach, on-street parking"
San Diego,Yes,Yes,33.100857,-117.31879,South Carlsbad State Beach,"W. of Carlsbad Blvd. opposite Poinsettia Ln., Carlsbad",Day-use and camping
San Diego,Yes,No,33.092284,-117.308506,Batiquitos Lagoon Viewpoint - Windrose Circle,"S. of Windrose Circle, Carlsbad","Blufftop path, lagoon views"
San Diego,Yes,No,33.093181,-117.300766,Batiquitos Lagoon,"E. and W. of Hwy. I-5, N. of La Costa Ave., Carlsbad",Nature trail along lagoon starts at south end of Gabbiano Ln.
San Diego,Yes,No,33.093191999999995,-117.290922,Batiquitos Lagoon Shoreline Trail,N. shore of Batiquitos Lagoon,"Access from Batiquitos Dr. at Golden Star Ln., Pelican St., Aviara Golf Clubhouse, Spoonbill Ln."
San Diego,Yes,Yes,33.086492,-117.31296299999998,South Ponto Beach,"W. of Carlsbad Blvd., at mouth of Batiquitos Lagoon, Carlsbad","Parking lot plus shoulder parking along southbound Carlsbad Blvd., part of South Carlsbad State Beach"
San Diego,Yes,No,33.076512,-117.309632,Grandview Beach,"1700 Neptune Ave., Encinitas","Surfing, swimming, parking lot opposite stairs to beach"
San Diego,Yes,No,33.065089,-117.305322,Beacon's Beach (San Diego),"Neptune Ave. at W. Leucadia Blvd., Leucadia","Steep trail to beach, blufftop parking lot"
San Diego,No,No,33.05897,-117.302908,Encinitas Beach,"Between Beacon's Beach and Stone Steps Beach, Leucadia",Access on foot from Beacon's Beach or Stone Steps Beach
San Diego,Yes,No,33.05464,-117.301028,Stone Steps Beach,"W. end of S. El Portal St. off Neptune Ave., Encinitas","Stairway to beach, on-street parking"
San Diego,Yes,No,33.047779,-117.297985,Moonlight Beach,"W. ends of B and C streets, Encinitas","Swimming, beach volleyball, snack stand"
San Diego,Yes,No,33.0456,-117.29786,D Street Beach,"W. end of D. St., Encinitas","Wooden stairs to beach, on-street parking"
San Diego,Yes,No,33.040463,-117.296116,Viewpoint Park - H Street,"W. end of H St., Encinitas","Views, no beach access"
San Diego,Yes,No,33.039157,-117.296032,Viewpoint Park - I Street,"W. end of I St., Encinitas","Views, no beach access, blufftop path connects I and J Streets"
San Diego,Yes,No,33.037913,-117.295401,Viewpoint Park - J Street,"W. end of J St., Encinitas","Views, no beach access, blufftop path connects I and J Streets"
San Diego,Yes,No,33.036758,-117.294636,Self-Realization Fellowship Meditation Garden,"215 K St., Encinitas","Meditation garden, bathing attire not allowed"
San Diego,Yes,No,33.034849,-117.29183799999998,Swami's,"W. of Coast Hwy. 101, S. of K St., Encinitas","Surf spot, blufftop park"
San Diego,Yes,Yes,33.02163400000001,-117.284289,San Elijo State Beach,"Coast Hwy. 101, .2 mi. N. of Chesterfield Dr., Cardiff-by-the-Sea",Day use and camping
San Diego,Yes,No,33.013381,-117.274007,San Elijo Lagoon Nature Center,"2710 Manchester Ave., .7 mi. W. of Hwy. I-5, Encinitas","Exhibits about ecology and history of San Elijo Lagoon, trails"
San Diego,Yes,No,33.015961,-117.2714,Vista Point (Cardiff-by-the-Sea),"San Diego Fwy. (Hwy. 1-5), S. of Birmingham Dr., Cardiff-by-the-Sea","View area, access from southbound lanes of Hwy. I-5"
San Diego,Yes,No,33.008591,-117.27382,San Elijo Lagoon,"E. and W. of Hwy. I-5, S. of Manchester Ave., Encinitas",Trails at N. end of Rios Ave. in Solana Beach and El Camino Real S. of La Orilla in Rancho Santa Fe
San Diego,Yes,Yes,33.002893,-117.278454,Cardiff State Beach,"Coast Hwy. 101, W. of San Elijo Lagoon, Cardiff-by-the-Sea","Swimming, surfing, surf fishing"
San Diego,Yes,No,32.997647,-117.275729,Tide Beach Park,"Pacific Ave. at Solana Vista Dr., Solana Beach","Swimming, stairs to beach, on-street parking"
San Diego,Yes,No,32.991246000000004,-117.273769,Fletcher Cove Park,"End of W. Plaza St. (west extension of Lomas Santa Fe Dr.), Solana Beach","Play equipment, basketball court, ramp to beach"
San Diego,Yes,No,32.990868,-117.274077,Overlook (Solana Beach),"On the bluff, S. of Fletcher Cove parking lot, Solana Beach",Views
San Diego,Yes,No,32.985567,-117.273232,Seascape Sur Stairway,"501 S. Sierra Ave., Solana Beach","Stairs to beach on north side of residential complex, parking lot on S. Sierra Ave."
San Diego,Yes,No,32.982084,-117.273045,Del Mar Shores Terrace Stairway,"180 Del Mar Shores Terrace, Solana Beach",Stairs to beach
San Diego,Yes,No,32.980237,-117.270369,Overlook (Del Mar),"End of Border Ave., Del Mar",Views
San Diego,Yes,Yes,32.976851,-117.269564,Del Mar Bluffs City Park,"W. of Camino Del Mar, N. of San Dieguito River mouth, Del Mar","Shoulder parking, pay-and-display"
San Diego,Yes,No,32.973953,-117.268623,San Dieguito River Trail,"E. side of Camino del Mar, S. side of San Dieguito River","Path leads E. overlooking the river, on-street parking"
San Diego,Yes,No,32.970911,-117.261394,San Dieguito Lagoon,"E. of Camino del Mar at the San Dieguito River mouth, Del Mar","Ecological reserve, trail extends east from Jimmy Durante Blvd. on north side of river"
San Diego,No,No,32.969451,-117.269303,Del Mar City Beach,"W. of Camino del Mar, S. of the San Dieguito River",Beach access on foot only via street ends from 29th St. to 17th St.
San Diego,Yes,Yes,32.962258,-117.268372,Del Mar City Beach (17th Street),W. of Camino Del Mar at 17th St. ,"Swimming, surfing, metered parking nearby"
San Diego,Yes,Yes,32.96061,-117.267821,Powerhouse Park,"Coast Blvd. between 17th and 15th streets, Del Mar","Landscaped park, play equipment, fee for parking"
San Diego,Yes,Yes,32.958895,-117.267273,Seagrove Park,"Ocean Ave. at 15th St., Del Mar","Landscaped park, no beach access, metered parking"
San Diego,Yes,Yes,32.936163,-117.261389,Torrey Pines State Beach,"McGonigle Rd., off Carmel Valley Rd., San Diego","North Beach parking area off McGonigle Rd., also shoulder parking on southbound Torrey Pines Rd."
San Diego,Yes,No,32.941016999999995,-117.252049,Torrey Pines State Reserve Extension,"E. of Camino del Mar, off Del Mar Heights Rd., San Diego","Native pine forest, trails at ends of Mar Scenic Dr. and Mira Montana Dr."
San Diego,No,No,32.931,-117.252622,Los Pe&ntilde;asquitos Lagoon ,"Between N. Torrey Pines Rd. and Hwy. I-5, S. of Carmel Valley Rd., San Diego",Marsh Trail starts on inland side of N. Torrey Pines Rd. across from Torrey Pines State Natural Reserve entrance
San Diego,Yes,Yes,32.920406,-117.253009,Torrey Pines State Natural Reserve,"W. of N. Torrey Pines Rd., 1.5 mi. S. of Del Mar Heights Rd., San Diego","Native Torrey Pine forest, trails"
San Diego,Yes,No,32.889996000000004,-117.249383,Torrey Pines Gliderport,"W. of Torrey Pines Rd. at the end of Torrey Pines Scenic Dr., San Diego","Hang gliding, paragliding, sailplanes"
San Diego,No,No,32.877414,-117.250941,Torrey Pines City Beach,"W. of La Jolla Farms Rd., San Diego","Path to beach, also known as Black's Beach, starts at La Jolla Farms Rd. and Black Gold Rd. "
San Diego,No,No,32.872539,-117.251102,Overlook - La Jolla,"N. end of La Jolla Shores Ln., La Jolla",Views
San Diego,Yes,Yes,32.866167,-117.25003999999998,Birch Aquarium at Scripps,"2300 Expedition Way, off N. Torrey Pines Rd., La Jolla","Aquarium, coral displays, outdoor tidepool, kelp forest tank"
San Diego,Yes,Yes,32.865768,-117.254399,Scripps Beach,"W. of La Jolla Shores Dr. at the Scripps Institution of Oceanography, La Jolla","Parking on weekends/holidays in Lots P002, P003 on El Paseo Grande 1 block W. of La Jolla Shores Dr."
San Diego,Yes,No,32.867315000000005,-117.252204,Scripps Institution of Oceanography,"8602 La Jolla Shores Dr., La Jolla",Research and educational institution
San Diego,Yes,No,32.857615,-117.257105,La Jolla Shores Beach Park,"Camino Del Oro at Calle Frescota, La Jolla","Swimming, surfing, diving"
San Diego,No,No,32.852007,-117.260744,Walkway to Beach (La Jolla),"W. of Spindrift Dr., near Roseland Dr., La Jolla",Walkway between buildings
San Diego,Yes,No,32.849241,-117.268918,Coast Walk,"Seaward of Prospect Pl. and Torrey Pines Rd., La Jolla","Path with benches and panoramic views, limited on-street parking"
San Diego,No,No,32.849719,-117.26976,La Jolla Caves,"Along the shoreline near Coast Walk, La Jolla",Most are accessible only via kayak
San Diego,No,No,32.850307,-117.272371,La Jolla Cove,"E. of Point La Jolla and N. of Coast Blvd., La Jolla","Swimming, snorkeling, marine protected area"
San Diego,Yes,No,32.849914,-117.27418,Ellen Browning Scripps Park,"Coast Blvd. at Girard Ave., La Jolla","Landscaped blufftop park, limited on-street parking"
San Diego,Yes,No,32.847549,-117.278884,Children's Pool Beach,"Coast Blvd. at Jenner St., La Jolla","Harbor seal haul-out and viewing area, limited on-street parking"
San Diego,Yes,No,32.84415300000001,-117.279012,Coast Boulevard Park,"W. of Coast Blvd. at Cuvier St., La Jolla","Landscaped blufftop park, on-street parking"
